,Unnamed: 0,S1,S2,VECM(q),Johansen_intercept,Johansen_slope,Johansen_std,VECM_Model_Type,w1,w2,Del_min
0,3,A.N,TRV.N,1.0,0.9580048758199032,-0.0001027992546671,0.000477467011236,4.0,0.6413768417063598,-0.3586231582936402,16.0
1,5,AAL.OQ,AFL.N,1.0,-3.718188254104148,0.0,0.001088347594583,2.0,-0.2458336266025541,-0.7541663733974459,16.0
2,7,AAL.OQ,AMP.N,1.0,-4.648543346057679,0.0,0.001583149649791,2.0,-0.183545562156406,-0.8164544378435941,16.0
3,8,AAL.OQ,AON.N,1.0,4.509344386598058,0.0,0.000907859979608,3.0,0.3309647261969575,0.6690352738030425,16.0
4,9,AAL.OQ,AOS.N,1.0,0.0,0.0,0.001047326896496,1.0,-0.5243878696099633,0.4756121303900367,16.0
5,12,AAL.OQ,BG.N,1.0,-2.950320537060504,0.0,0.0006336951330967,2.0,0.1645704618789157,-0.8354295381210842,16.0
6,14,AAL.OQ,CMA.N,1.0,4.240771359471083,0.0,0.0013151113477675,3.0,0.2104327332370398,0.7895672667629601,16.0
7,15,AAL.OQ,COP.N,1.0,0.0,0.0,0.0010546731098019,1.0,-0.5528253896046947,0.4471746103953053,16.0
8,21,AAL.OQ,DPZ.N,1.0,-4.193079682331448,0.0,0.0016039665867115,2.0,-0.661046882261779,-0.338953117738221,16.0
9,24,AAL.OQ,EQT.N,1.0,0.0,0.0,0.0008590866381518,1.0,-0.5256033794907221,0.4743966205092779,16.0
10,25,AAL.OQ,ETN.N,1.0,0.0,0.0,0.0008278744722041,1.0,-0.5563834244674308,0.4436165755325693,16.0
11,30,AAL.OQ,GOOGL.OQ,1.0,1.7009185327209762,0.0,0.0007413520789624,3.0,-0.5064700040777241,0.4935299959222758,16.0
12,31,AAL.OQ,GPN.N,1.0,0.0,0.0,0.0012045386939579,1.0,-0.5785238375985035,0.4214761624014965,16.0
13,32,AAL.OQ,HAS.OQ,1.0,-1.8730739684517408,0.0,0.0010348066460057,2.0,0.3377861650566942,-0.6622138349433059,16.0
14,33,AAL.OQ,HBAN.OQ,1.0,1.796861222972835,-5.357198670563306e-05,0.0011696682046301,4.0,0.7258987200673244,-0.2741012799326756,16.0
15,34,AAL.OQ,HUBB.N,1.0,0.0,0.0,0.0009892894259272,1.0,-0.5801688620045055,0.4198311379954946,16.0
16,37,AAL.OQ,INTU.OQ,1.0,0.0,0.0,0.0013179571606342,1.0,-0.6068359455606481,0.393164054439352,16.0
17,39,AAL.OQ,JCI.N,1.0,0.0,0.0,0.00086988757026,1.0,-0.5018285103648769,0.4981714896351231,16.0
18,43,AAL.OQ,LKQ.OQ,1.0,0.0,0.0,0.0008899016592477,1.0,-0.4899388854876924,0.5100611145123075,16.0
19,45,AAL.OQ,LOW.N,1.0,-4.380510740940825,0.0,0.0016275075742515,2.0,-0.1981376166173571,-0.8018623833826429,16.0
20,50,AAL.OQ,NDSN.OQ,1.0,-3.356271364991626,0.0,0.0006654664145668,2.0,0.1778246001456566,-0.8221753998543434,16.0
21,52,AAL.OQ,PH.N,1.0,0.0,0.0,0.0008519280089849,1.0,-0.5931763098883283,0.4068236901116717,16.0
22,53,AAL.OQ,PNR.N,1.0,0.0,0.0,0.0007237555533033,1.0,-0.5123137431247394,0.4876862568752605,16.0
23,54,AAL.OQ,PRU.N,1.0,4.523165829468974,0.0,0.0017037752097211,3.0,0.058159269316964,0.941840730683036,16.0
24,57,AAL.OQ,SNA.N,1.0,-3.533166859445285,6.006159526561609e-05,0.002540901040358,5.0,-0.9652905283411888,-0.0347094716588112,16.0
25,59,AAL.OQ,SWK.N,1.0,0.0,0.0,0.0008719086328187,1.0,-0.5793310491743464,0.4206689508256535,16.0
26,60,AAL.OQ,SYK.N,1.0,0.0,0.0,0.0012197888512085,1.0,-0.5967445252871443,0.4032554747128556,16.0
27,63,AAL.OQ,TPR.N,1.0,0.0,0.0,0.0008959132506,1.0,-0.5199164466531095,0.4800835533468905,16.0
28,64,AAL.OQ,TRMB.OQ,1.0,1.010105397998167,0.0,0.0010438177307221,2.0,0.6543272021729748,-0.3456727978270252,16.0
29,65,AAL.OQ,UNH.N,1.0,0.0,0.0,0.0013437509932502,1.0,-0.6163077691764206,0.3836922308235794,16.0
30,66,AAL.OQ,UPS.N,1.0,-4.574549270410445,0.0,0.0010330216703441,2.0,-0.1394159211649669,-0.8605840788350331,16.0
31,67,AAL.OQ,USB.N,1.0,3.788493350366349,0.0,0.0011628042088025,3.0,0.3545469821556151,0.6454530178443849,16.0
32,77,ABT.N,BBY.N,1.0,0.0,0.0,,1.0,-0.5027348156988372,0.4972651843011628,16.0
33,82,ABT.N,DIS.N,2.0,-0.5676388035441066,-4.204657736995171e-05,0.0005722180488931,4.0,0.4672223008946816,-0.5327776991053184,16.0
34,90,ABT.N,HUM.N,1.0,3.449387606449906,-3.157811329949496e-05,0.0004449767941221,4.0,-0.2354437036496328,0.7645562963503671,16.0
35,93,ABT.N,IT.N,1.0,0.0,0.0,0.0008120425206543,1.0,-0.5420602413205168,0.4579397586794831,16.0
36,97,ABT.N,LYV.N,1.0,0.0,0.0,0.0006331637667429,1.0,-0.4847159566433839,0.515284043356616,16.0
37,98,ABT.N,MAR.OQ,1.0,0.0,0.0,0.000515413212148,1.0,-0.5285759260837842,0.4714240739162159,16.0
38,103,ABT.N,MTCH.OQ,1.0,-2.2063015356577766,-3.298062555373295e-05,0.0006957857251995,5.0,-0.7546443449323149,0.245355655067685,16.0
39,107,ABT.N,PM.N,1.0,1.710709451578896,0.0,0.0006280943890429,2.0,-0.3185131632263197,0.6814868367736803,16.0
40,110,ABT.N,QCOM.OQ,1.0,0.0,0.0,0.0006911975211142,1.0,-0.4979223627304378,0.5020776372695621,16.0
41,114,ABT.N,UNP.N,1.0,4.963537773244704,-4.076896775934057e-05,0.0009129159650792,4.0,0.0551223440987374,0.9448776559012626,16.0
42,118,ABT.N,YUM.N,1.0,-1.6297500417440094,-4.961069994010724e-05,0.0003722771020117,4.0,0.3284137355082899,-0.6715862644917101,16.0
43,120,ACN.N,APTV.N,1.0,0.0,0.0,0.000754732088919,1.0,-0.4601493631155476,0.5398506368844525,16.0
44,121,ACN.N,BBY.N,0.0,0.0,0.0,0.0032468855420526,1.0,0.4574002322077284,-0.5425997677922716,16.0
45,123,ACN.N,DIS.N,2.0,1.237819270719981,-1.5556793129014113e-05,0.0004243670090059,4.0,0.6111937794578232,-0.3888062205421769,16.0
46,128,ACN.N,HAS.OQ,1.0,0.0,0.0,0.0006226386996094,1.0,-0.4762372940712475,0.5237627059287525,16.0
47,129,ACN.N,JBHT.OQ,0.0,0.0,0.0,0.0005956601481829,1.0,-0.4819163512222811,0.5180836487777188,16.0
48,132,ACN.N,MA.N,1.0,0.0836650598794342,-3.65426102617253e-05,0.0004099481944216,4.0,-0.505089524556665,0.494910475443335,16.0
49,133,ACN.N,MDLZ.OQ,1.0,0.0,0.0,0.0005700187726172,1.0,-0.424607966063867,0.575392033936133,16.0
50,136,ACN.N,NDSN.OQ,0.0,3.710442961911374,0.0,0.0009231123398701,3.0,-0.1135433488289368,0.8864566511710632,16.0
51,141,ACN.N,PM.N,1.0,0.0,0.0,0.0005153529184918,1.0,-0.4697885485706167,0.5302114514293833,16.0
52,144,ACN.N,TXT.N,1.0,4.804306445450848,-2.274302672815444e-05,0.0007204682908149,5.0,0.7436743525430871,0.2563256474569129,16.0
53,145,ACN.N,UNP.N,0.0,5.012813454000559,-3.76401816918469e-05,0.0007882535835439,4.0,0.1134621401361032,0.8865378598638968,16.0
54,146,ACN.N,UPS.N,0.0,0.0,0.0,0.0007990226755294,1.0,-0.4843546945279852,0.5156453054720149,16.0
55,149,ADBE.OQ,AMP.N,1.0,4.947091432157301,0.0,0.0020741796525789,2.0,0.0569726983211505,0.9430273016788494,16.0
56,152,ADBE.OQ,AWK.N,1.0,-3.555846127023932,-9.390608259252866e-05,0.0005857367318977,4.0,0.0952304938410877,-0.9047695061589124,16.0
57,155,ADBE.OQ,CDNS.OQ,1.0,0.6779975167347279,-4.656210189726557e-05,0.0004473002643715,4.0,0.4744031261327538,-0.5255968738672462,16.0
58,158,ADBE.OQ,CTAS.OQ,1.0,-2.51200659279267,0.0,0.0008684333155199,2.0,0.2505414870284452,-0.7494585129715549,16.0
59,166,ADBE.OQ,HAS.OQ,1.0,0.4279005778891339,5.140694410357776e-05,0.0008121411476741,4.0,-0.4119610427639574,0.5880389572360426,16.0
60,167,ADBE.OQ,IT.N,1.0,0.0,0.0,0.0009201137894673,1.0,-0.4752688915709888,0.5247311084290112,16.0
61,169,ADBE.OQ,JPM.N,1.0,1.5352113665298832,5.537998397934027e-05,0.0006295855255146,4.0,-0.3085507028424274,0.6914492971575725,16.0
62,170,ADBE.OQ,KMI.N,1.0,-1.894582895345126,0.0,0.0012108243203211,2.0,0.11876131964925,-0.88123868035075,16.0
63,173,ADBE.OQ,MCK.N,1.0,-3.285310853563149,0.0,0.0010118527436556,2.0,0.15510873825406,-0.8448912617459399,16.0
64,174,ADBE.OQ,MKC.N,1.0,0.5780760400143224,-9.019933036761486e-05,0.0007537555860859,4.0,0.5270026096561473,-0.4729973903438526,16.0
65,175,ADBE.OQ,MRK.N,1.0,4.091425994041558,0.0,0.0013074244109617,3.0,-0.0195062912695503,0.9804937087304496,16.0
66,178,ADBE.OQ,NDSN.OQ,0.0,-4.01895156393618,0.0,0.0007641892413818,2.0,0.0787035441647744,-0.9212964558352256,16.0
67,179,ADBE.OQ,NRG.N,1.0,-1.53466440700261,0.0001077372267551,0.0010142449145922,5.0,-0.5629908374285598,0.4370091625714402,16.0
68,180,ADBE.OQ,ODFL.OQ,1.0,0.0,0.0,0.0014496851439406,1.0,-0.4699464848498591,0.530053515150141,16.0
69,181,ADBE.OQ,ORLY.OQ,1.0,4.512738805210345,0.0,0.0010421061787686,3.0,-0.1169871427869321,0.8830128572130679,16.0
70,182,ADBE.OQ,PAYX.OQ,1.0,2.5257207421498684,0.0,0.0007119679035889,3.0,-0.1748444736403322,0.8251555263596677,16.0
71,183,ADBE.OQ,PEG.N,1.0,4.4932537231005405,0.0,0.000894071604674,2.0,0.3245260333471174,0.6754739666528825,16.0
72,185,ADBE.OQ,PFG.OQ,1.0,2.388330172359055,0.0,0.0010442147079337,2.0,-0.1684303428833267,0.8315696571166732,16.0
73,186,ADBE.OQ,PM.N,1.0,0.4361591364602979,5.1446510531116855e-05,0.0006764449475266,4.0,-0.404234559732379,0.595765440267621,16.0
74,190,ADBE.OQ,RSG.N,1.0,4.290139377635904,0.0,0.0005605020803466,3.0,0.0076828602470981,0.992317139752902,16.0
75,191,ADBE.OQ,TPR.N,1.0,-4.74051435459964,0.0001359613832328,0.0014872717502776,5.0,-0.5503722179109937,-0.4496277820890064,16.0
76,192,ADBE.OQ,UNP.N,1.0,-3.0914417059830064,0.0,0.00081337483562,2.0,0.181702403689521,-0.8182975963104789,16.0
77,193,ADBE.OQ,USB.N,1.0,4.251289543037297,0.0,0.0011532748375985,3.0,0.1865054649359224,0.8134945350640775,16.0
78,194,ADBE.OQ,VRSK.OQ,1.0,3.554072822777514,0.0,0.0007408594818195,3.0,-0.1173547436492613,0.8826452563507388,16.0
79,195,ADBE.OQ,WTW.OQ,1.0,0.0,0.0,0.0014314412791493,1.0,-0.432745137056273,0.5672548629437271,16.0
80,197,ADBE.OQ,XYL.N,1.0,-2.515372937609304,0.0,0.0008705967923242,2.0,0.1773468754332769,-0.8226531245667231,16.0
81,199,ADI.OQ,AFL.N,1.0,3.884149653552432,0.0,0.0013058998645266,2.0,0.1380206198073399,0.8619793801926601,16.0
82,204,ADI.OQ,BK.N,1.0,1.1421396297851207,-9.342440382484796e-05,0.0007348318900885,4.0,0.6027813821977391,-0.397218617802261,16.0
83,208,ADI.OQ,CRM.N,1.0,0.0,0.0,0.0006737561366215,1.0,-0.5288891754395958,0.4711108245604042,16.0
84,209,ADI.OQ,CTAS.OQ,1.0,-1.9860433385274092,0.0,0.0007856776120711,2.0,0.3337496988750463,-0.6662503011249538,16.0
85,210,ADI.OQ,ETR.N,1.0,1.5621761304115225,0.0001069392736169,0.0006507921004092,5.0,-0.3230254994147489,0.676974500585251,16.0
86,213,ADI.OQ,HPE.N,1.0,-1.4968106312744915,6.951943880523359e-05,0.0006017030250715,5.0,-0.5908226638154681,0.4091773361845319,16.0
87,221,ADI.OQ,MCK.N,1.0,2.9348818799444385,0.0,0.0008515479249739,2.0,-0.2109341992930662,0.7890658007069339,16.0
88,224,ADI.OQ,NDSN.OQ,1.0,-3.742331466036255,0.0,0.0007348943715463,2.0,0.1178968599002663,-0.8821031400997337,16.0
89,226,ADI.OQ,ODFL.OQ,1.0,0.0,0.0,0.0009870172987093,1.0,-0.5252000725116734,0.4747999274883265,16.0
90,227,ADI.OQ,ORLY.OQ,1.0,5.606903139143234,-3.727590771899108e-05,0.0011599634275959,5.0,0.1677168018711484,0.8322831981288515,16.0
91,229,ADI.OQ,PGR.N,1.0,-0.3587316122104848,8.307257052243144e-05,0.0006262790738566,5.0,-0.5312511780276141,0.4687488219723859,16.0
92,230,ADI.OQ,PKG.N,1.0,4.466436197113604,-0.0001245737160141,0.0010323336233489,5.0,0.4977707111610997,0.5022292888389003,16.0
93,233,ADI.OQ,UNP.N,1.0,-2.58942505433779,0.0,0.000731176462608,2.0,0.2560721028836973,-0.7439278971163026,16.0
94,237,ADI.OQ,WM.N,1.0,-4.499156047260352,0.0,0.0005511201802836,2.0,-0.0774037175415577,-0.9225962824584424,16.0
95,239,ADI.OQ,WTW.OQ,1.0,0.0,0.0,0.0010664350464353,1.0,-0.4876685099592364,0.5123314900407636,16.0
96,241,ADM.N,AIG.N,1.0,-1.7210343258358924,0.0,0.0004566387008763,2.0,-0.7189188766099485,0.2810811233900515,16.0
97,242,ADM.N,AMP.N,1.0,0.0,0.0,0.0006150172957588,1.0,-0.5571657255647962,0.4428342744352039,16.0
98,244,ADM.N,APTV.N,1.0,0.0,0.0,0.0006568564849173,1.0,-0.5248840389059315,0.4751159610940686,16.0
99,245,ADM.N,ARE.N,0.0,4.348052251219723,0.0,0.0006619923600615,3.0,0.5072569813363131,0.4927430186636868,16.0
100,247,ADM.N,BRO.N,0.0,0.0,0.0,0.0011017429274817,1.0,-0.4625378737527148,0.5374621262472853,16.0
101,249,ADM.N,DIS.N,2.0,0.0,0.0,0.0004122361035597,1.0,-0.5501205261414802,0.4498794738585198,16.0
102,257,ADM.N,JPM.N,1.0,0.0,0.0,0.0004414075987478,1.0,-0.5456784800218518,0.4543215199781482,16.0
103,258,ADM.N,LDOS.N,1.0,-1.3837596748487253,-2.070175285415596e-05,0.0005970873083538,4.0,0.3486231326232415,-0.6513768673767586,16.0
104,263,ADM.N,MS.N,1.0,1.1186928488475136,0.0,0.0006215726536036,2.0,-0.3511912293616843,0.6488087706383158,16.0
105,266,ADM.N,NDAQ.OQ,0.0,1.867893802030129,0.0,0.0004497252428798,3.0,-0.3042025013802296,0.6957974986197705,16.0
106,267,ADM.N,NEM.N,1.0,-3.717300043996071,0.0,0.0007385884986483,2.0,-0.5628416929694396,-0.4371583070305604,16.0
107,273,ADP.OQ,AME.N,1.0,-2.176039656212298,0.0,0.0007122830344949,3.0,-0.6971608727225874,0.3028391272774125,16.0
108,275,ADP.OQ,APTV.N,1.0,0.0,0.0,0.0008358655264406,1.0,-0.4644710720214249,0.5355289279785751,16.0
109,277,ADP.OQ,BAC.N,1.0,1.515302476304741,-2.4174020924264253e-05,0.0004744854117344,4.0,0.5841555175544401,-0.4158444824455599,16.0
110,278,ADP.OQ,BAX.N,1.0,-2.3527682597361728,0.0,0.0006613747601241,3.0,-0.7159270630731649,0.2840729369268351,16.0
111,279,ADP.OQ,BG.N,1.0,-1.5459304077315772,0.0,0.0006180474864996,2.0,0.2905674248744315,-0.7094325751255685,16.0
112,284,ADP.OQ,CHRW.OQ,1.0,4.85037271191525,-6.885536273799705e-05,0.0009328779806408,4.0,0.7153904852981393,0.2846095147018607,16.0
113,286,ADP.OQ,COST.OQ,0.0,2.136287423577388,0.0,0.0003187993283676,3.0,-0.3170530458721213,0.6829469541278788,16.0
114,291,ADP.OQ,DHI.N,2.0,-3.799046756054904,0.0,0.0011538226462038,2.0,-0.8631105253946975,0.1368894746053026,16.0
115,294,ADP.OQ,DVN.N,1.0,-3.076535814120624,0.0,0.0008096898168039,3.0,-0.7779262146515158,0.2220737853484842,16.0
116,299,ADP.OQ,ETN.N,1.0,-2.649005919772313,0.0,0.0008020323019085,3.0,-0.750914333596654,0.2490856664033459,16.0
117,300,ADP.OQ,ETSY.OQ,1.0,4.100801511317942,0.0,0.0008721965722253,2.0,0.9000521081515199,-0.0999478918484801,16.0
118,301,ADP.OQ,FE.N,1.0,4.6962003797308265,0.0,0.0008895158386179,2.0,0.7900127318218221,0.2099872681781779,16.0
119,307,ADP.OQ,HAS.OQ,1.0,0.0,0.0,0.0007314318246993,1.0,-0.4805719317218406,0.5194280682781595,16.0
120,316,ADP.OQ,IT.N,1.0,0.0,0.0,0.0012618204838722,1.0,-0.5012766767707698,0.4987233232292302,16.0
121,317,ADP.OQ,JBHT.OQ,1.0,0.0,0.0,0.0006946498334569,1.0,-0.4862636670375234,0.5137363329624767,16.0
122,320,ADP.OQ,KMI.N,1.0,0.0,0.0,0.0009405196724355,1.0,-0.3678371425105659,0.6321628574894341,16.0
123,321,ADP.OQ,KMX.N,1.0,-2.428810913368242,1.6850739944892562e-05,0.0005449595084681,4.0,-0.7235312006958996,0.2764687993041004,16.0
124,324,ADP.OQ,LEN.N,1.0,-3.5052199011182035,0.0,0.0007994655496272,2.0,-0.8313162045854778,0.1686837954145222,16.0
125,330,ADP.OQ,MAS.N,1.0,-2.8647696962682176,0.0,0.0007046309264984,3.0,-0.749398111041115,0.2506018889588849,16.0
126,336,ADP.OQ,MRK.N,1.0,-3.1178379201687507,0.0,0.0007909519235226,2.0,0.1258535470505901,-0.8741464529494098,16.0
127,338,ADP.OQ,NDSN.OQ,0.0,0.0,0.0,0.0005198444529751,1.0,-0.4928823577874516,0.5071176422125484,16.0
128,346,ADP.OQ,ORLY.OQ,0.0,1.1164373949534871,0.0,0.0004505947155959,3.0,-0.4369196855970176,0.5630803144029825,16.0
129,350,ADP.OQ,PKG.N,1.0,4.8487805308266,-6.149652423738952e-05,0.0009041165933282,4.0,0.7325007113615697,0.2674992886384303,16.0
130,354,ADP.OQ,QCOM.OQ,1.0,-4.026993361156844,1.9792424305937305e-05,0.0009246351175377,5.0,-0.8965205279266357,0.1034794720733643,16.0
131,357,ADP.OQ,ROK.N,1.0,-2.901610310775907,0.0,0.0008256571384887,3.0,-0.7944780158969186,0.2055219841030814,16.0
132,358,ADP.OQ,ROL.N,1.0,1.6549083263659403,0.0,0.000496764256848,2.0,0.6320837940775917,-0.3679162059224083,16.0
133,360,ADP.OQ,SEE.N,1.0,-4.798800711751464,3.637517419601096e-05,0.0010450539960538,5.0,-0.8818287707120601,-0.1181712292879398,16.0
134,361,ADP.OQ,STX.OQ,1.0,-2.866508946329575,0.0,0.0005360998396847,2.0,-0.7595486411438884,0.2404513588561115,16.0
135,362,ADP.OQ,TRMB.OQ,1.0,-3.5043454190710985,0.0,0.0008518024916331,3.0,-0.8297455161277694,0.1702544838722307,16.0
136,364,ADP.OQ,UNH.N,1.0,-2.2450127152154917,0.0,0.0005996914692637,2.0,-0.7415352488489048,0.2584647511510953,16.0
137,365,ADP.OQ,UNP.N,1.0,0.0,0.0,0.0005307740107086,1.0,-0.5015102813400258,0.4984897186599741,16.0
138,370,ADP.OQ,WTW.OQ,1.0,-2.9684624357875897,0.0,0.0007769225281365,3.0,-0.7816833715135084,0.2183166284864916,16.0
139,373,ADP.OQ,XYL.N,1.0,0.0,0.0,0.0005208280747114,1.0,-0.4606454640937916,0.5393545359062085,16.0
140,376,ADP.OQ,ZION.OQ,1.0,0.0,0.0,0.000827065409121,1.0,-0.4373092387823201,0.5626907612176798,16.0
141,378,AEE.N,AMGN.OQ,1.0,0.929290404129435,-8.186487133704774e-05,0.0005396367160782,4.0,-0.4623984515578044,0.5376015484421955,16.0
142,379,AEE.N,AMP.N,0.0,3.557558055892723,0.0,0.0015473372869913,3.0,-0.1488321000545058,0.8511678999454941,16.0
143,382,AEE.N,BBY.N,0.0,0.0,0.0,0.0082552201959352,1.0,0.503585149732084,-0.496414850267916,16.0
144,383,AEE.N,BEN.N,0.0,-3.704952999844001,0.0,0.0012990696155264,2.0,-0.3959039010909528,-0.6040960989090471,16.0
145,385,AEE.N,CMA.N,0.0,-3.0025490811262068,0.0,0.0011656278735568,2.0,0.1669930249804052,-0.8330069750195948,16.0
146,386,AEE.N,DPZ.N,0.0,0.0,0.0,0.0014366740227464,1.0,0.5714617515512397,-0.4285382484487602,16.0
147,387,AEE.N,DUK.N,0.0,-0.0085394405771868,0.0,0.0002334877354296,3.0,-0.5141522520711868,0.4858477479288133,16.0
148,389,AEE.N,ED.N,0.0,-0.4532857615328634,0.0,0.0002308455140264,2.0,0.4562880644292623,-0.5437119355707377,16.0
149,390,AEE.N,FFIV.OQ,0.0,0.0,0.0,,1.0,-0.5534122434433085,0.4465877565566915,16.0
150,391,AEE.N,FI.N,0.0,0.0,0.0,0.0432393787413991,1.0,0.3203956150874776,-0.6796043849125223,16.0
151,392,AEE.N,HOLX.OQ,1.0,-0.0925798676379674,-9.339122732227608e-05,0.0005096533942365,4.0,-0.4831909617673987,0.5168090382326013,16.0
152,395,AEE.N,IDXX.OQ,0.0,0.0,0.0,,1.0,-0.5665776527238744,0.4334223472761255,16.0
153,396,AEE.N,IT.N,0.0,-4.459630909400122,0.0,0.0014144071285239,2.0,-0.6632362932901674,-0.3367637067098326,16.0
154,398,AEE.N,JBHT.OQ,0.0,-4.683230309845395,0.0,0.0015389116800233,2.0,-0.0451734201033899,-0.95482657989661,16.0
155,400,AEE.N,KO.N,1.0,-0.5673344634619603,3.154438649286909e-05,0.0003307547624919,4.0,0.4073911485841801,-0.59260885141582,16.0
156,401,AEE.N,LEN.N,0.0,0.0,0.0,0.0109195506619557,1.0,0.4691168757752932,-0.5308831242247068,16.0
157,403,AEE.N,LRCX.OQ,0.0,4.567981978661661,0.0,0.000607082079583,2.0,0.5257679514587171,0.4742320485412828,16.0
158,404,AEE.N,LULU.OQ,0.0,0.0,0.0,,1.0,-0.5446479975495093,0.4553520024504906,16.0
159,408,AEE.N,MTCH.OQ,0.0,0.0,0.0,,1.0,-0.4929522139374631,0.5070477860625369,16.0
160,409,AEE.N,NDSN.OQ,0.0,-4.737461965794656,0.0,0.0007777141552976,2.0,-0.148755142013276,-0.851244857986724,16.0
161,410,AEE.N,NEE.N,0.0,-0.4764783467067907,0.0,0.0002125353828302,2.0,0.5008065538088834,-0.4991934461911166,16.0
162,411,AEE.N,PEG.N,0.0,0.0,0.0,0.0004024092252847,1.0,0.4885007319542994,-0.5114992680457007,16.0
163,412,AEE.N,PFG.OQ,0.0,-4.04950017647721,0.0,0.0011097608305193,2.0,-0.3036243148873216,-0.6963756851126783,16.0
164,413,AEE.N,PG.N,1.0,-1.8621341165226373,-9.089548403801964e-05,0.0005279520280951,4.0,-0.731879179209411,0.2681208207905889,16.0
165,415,AEE.N,PRU.N,0.0,-4.5229862598221136,0.0,0.0016812134329193,2.0,-0.1624063131764299,-0.83759368682357,16.0
166,416,AEE.N,QRVO.OQ,0.0,0.0,0.0,,1.0,-0.5079787921158413,0.4920212078841587,16.0
167,417,AEE.N,RSG.N,0.0,3.9184184229880192,0.0,0.0004947156565515,2.0,-0.0427653790032972,0.9572346209967028,16.0
168,418,AEE.N,SEDG.OQ,0.0,0.0,0.0,,1.0,-0.4707975574239703,0.5292024425760298,16.0
169,419,AEE.N,SWKS.OQ,0.0,0.0,0.0,,1.0,-0.5178920538857249,0.4821079461142751,16.0
170,420,AEE.N,SYF.N,0.0,0.0,0.0,0.0035826369247377,1.0,-0.4517381693619294,0.5482618306380707,16.0
171,421,AEE.N,SYK.N,0.0,0.0,0.0,0.0179276335687134,1.0,0.5480817823899742,-0.4519182176100259,16.0
172,422,AEE.N,UAL.OQ,1.0,4.259955351540415,8.545943971013943e-05,0.0005959292729386,5.0,0.7257568820871823,0.2742431179128178,16.0
173,423,AEE.N,UPS.N,0.0,3.257954368792689,0.0,0.0008767134839858,3.0,-0.1671758581868787,0.8328241418131213,16.0
174,426,AEE.N,WEC.N,0.0,0.0567326076640662,0.0,0.000242264523649,2.0,0.5105845148286189,-0.4894154851713811,16.0
175,427,AEE.N,WM.N,0.0,-3.4666890359524327,0.0,0.0004393771811006,2.0,0.1195468029214059,-0.8804531970785942,16.0
176,429,AEE.N,XRAY.OQ,1.0,-1.2347304781913224,-0.0001459582977712,0.0007320918186251,4.0,-0.6236982563438842,0.3763017436561158,16.0
177,430,AEE.N,ZBH.N,0.0,0.0,0.0,,1.0,-0.5400649849226524,0.4599350150773476,16.0
178,431,AEE.N,ZION.OQ,0.0,3.8465929864243673,0.0,0.0014391157260122,2.0,-0.0021721536469445,0.9978278463530555,16.0
179,432,AFL.N,AIG.N,1.0,-2.626354281766379,-2.3383136135263608e-05,0.0006932987580088,5.0,-0.8474075067488719,0.1525924932511281,16.0
180,435,AFL.N,ALL.N,0.0,0.0,0.0,0.0004305077770656,1.0,-0.5468796457363839,0.4531203542636162,16.0
181,438,AFL.N,AMP.N,0.0,0.0,0.0,0.000393041133863,1.0,-0.5640175294423373,0.4359824705576626,16.0
182,439,AFL.N,ANSS.OQ,1.0,-3.1896299585272425,-2.3693776261395483e-05,0.0011904815593771,4.0,-0.9314708142934808,0.0685291857065193,16.0
183,443,AFL.N,AVB.N,0.0,0.0,0.0,0.00056030784945,1.0,-0.5769598334964348,0.4230401665035653,16.0
184,445,AFL.N,BAX.N,1.0,-3.866347806720972,0.0,0.0012050544102791,2.0,-0.8486898243627242,-0.1513101756372758,16.0
185,446,AFL.N,BBY.N,0.0,0.0,0.0,0.0031566416297947,1.0,0.5290104157280203,-0.4709895842719797,16.0
186,449,AFL.N,BRO.N,0.0,-3.763996465544095,0.0,0.0013415652695865,2.0,-0.9224278261731608,-0.0775721738268392,16.0
187,450,AFL.N,BSX.N,1.0,-1.741931800532745,-5.344413940102027e-05,0.0006369586591819,4.0,-0.7233068334078719,0.276693166592128,16.0
188,451,AFL.N,BX.N,0.0,0.0,0.0,0.0014631939515478,1.0,-0.4837092456607277,0.5162907543392723,16.0
189,452,AFL.N,C.N,1.0,0.0,0.0,0.0004421220498932,1.0,-0.5274283355435468,0.4725716644564532,16.0
190,453,AFL.N,CAG.N,1.0,-3.721767006268872,0.0,0.0008619833430094,2.0,-0.6530206899611513,-0.3469793100388488,16.0
191,454,AFL.N,CAH.N,1.0,-3.814410559211923,0.0,0.0010121296649792,3.0,-0.9099927090545904,-0.0900072909454094,16.0
192,463,AFL.N,COF.N,0.0,0.0,0.0,0.0003006560360604,1.0,-0.5434800845880334,0.4565199154119665,16.0
193,466,AFL.N,CPT.N,1.0,0.0,0.0,0.0005852064518123,1.0,-0.5438740200017163,0.4561259799982838,16.0
194,468,AFL.N,CSX.OQ,2.0,-1.201430633203475,-3.504619257869796e-05,0.0005140832816869,4.0,-0.6770847274751272,0.3229152725248728,16.0
195,479,AFL.N,EMR.N,1.0,-3.894428652171428,0.0,0.0009482457117535,3.0,-0.8009730420778751,-0.1990269579221249,16.0
196,480,AFL.N,EOG.N,0.0,0.0,0.0,0.0037575742784826,1.0,0.5566812038360879,-0.4433187961639121,16.0
197,481,AFL.N,EQR.N,1.0,0.0,0.0,0.0004453592971939,1.0,-0.5234295567047109,0.4765704432952891,16.0
